2,#THEBOONDOCKS at 10:30 my nicca!
1,RT @StonerBoii2cold: I just wanna be drunk on stage going ham in that bitch @TreVaughnLG
1,RT @BasedLordJesus: Try to crucify me and we tweakin hoe http://t.co/zoYZ9pc1EH
1,RT @Sialovely_: I could literally be crying one minute get up wipe my face &amp; walk out the room like bitch turn uuuup &#128514;&#128514;&#128514; idk it's weird.
1,VP Joe the Dildo still wants your guns. Hey Joe. FU. Oath breaking prick needs to be routed out. Hows it feel to be honkey whippin boy?
1,@MLG_POLLUTE I'm gonna tell my friend not to buy your scuf now dumb chink frail pussy
1,RT @FlirtyWords: Distance is a fucking bitch.
2,"RT @sassytbh: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""
2,RT @chughes717: @TyZebruh trash cans are always demanding new music from the gawd Tyga
1,"Gonna straight hip check the next hillbilly who tries to apply the term ""derecho"" to a run-of-the-mill thunderstorm. #WVWX"
1,RT @_laddieD: These hoes sad man
1,RT @Laynesmithh: When you're a local in pc you can't love anybody because everybody turns into hoes on springbreak
1,Any pregnant bitches at centreville I should know about in about to move there next ... &#8212; Idk.. I dont go to cville http://t.co/Hq4Q6zfwjh
1,RT @CaLvii: @troncat1003 theyre afraid of being a bitch in person
1,pls stop gassing fat hoes
2,Cleveland is the best team for manziel honestly the OC can use the offense he had with the redskins &amp; the browns D is nice wit a def HC
1,Harvard got the worst hoes cheerleading in America
1,&#8220;@itsWhittyTitty: I used to be that fat bitch everybody made fun of look at me now&#8221; I was made fun of for being ugly &#128589;
1,@G27Status Them stop being a bitch and do it
1,&#8220;@therealiman: No one wants to see curvy women - Karl Lagerfeld&#8221; he retarded
1,"Unk just said ""bitches hit the bottle and they pussy start snappin"" lmao"
1,@MOLLYx__ use coconut oil faggot
2,"RT @TheXbone: Twitch Plays Call of Duty. Enter trash talk in the chat
1,"+ 1 RT @RayThaGawd: &#8220;@_AListRaivyn: Joe Budden makes people delete their twitter accounts lmfao.&#8221; He's pussy tho he blocked me"""
1,RT @CarterBoy_leake: If you fucked in car before you gotta know you a hoe &#128514;
1,I'm sticking with @tha_fluzzy07's theory that black pussy tastes like strawberry milk.
2,@yooperslayer better off banning teabaggers and their anti American supporters
2,"on the first day of school
1,making the shittiest pigs in a blanket but they're gonna be good. i'm not tryna impress Gordon Ramsey's bitch ass i'm trying to make poop.
1,""" bitch plz whatever """
1,"I hate when bitches keep saying ""yassss like"" like bitch u sound stupid stfu"
1,&#8220;@skinnysowhat: @PAPER_CHAYSIN aye and when the hoes start coming don't forget who put you on &#128524;&#8221; I won't !!! &#128513;&#128513;&#128513;
1,Now a days niqqas would rather be real wit a niqqa or bitch they wanna fuck wit rather than they day one niqqa smfh our generation is fallin
1,"""@ComedyPosts: Harlem shake is just an excuse to go full retard for 30 seconds."""
1,Get yo bitch jumped by 6 nigguhs
2,Just seen a pic comparison of Lou Holtz and he grandma off Beverly hillbillies and I can't stop crying tears of unfathomable hilarity.
1,"RT @SarahR_82: I had these cute little pet names for my ex
1,So fucking thirsty for a championship that they welcome a fucking traitor with open arms.... Haha fucking no heart ass pussy organization
0,RT @KoolQueef: I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.
1,White bitches be lovin da colored men
1,Cock slappin bitches since 95
1,RT @LifeAs_Meghan: I only wear weave because I like it !! A bitch got hair &#128514;&#128129;
1,Niggas will call a female a hoe or thot then 10 mins later go to http://t.co/TXw4uJ7FAZ and thirst over a porn star
0,@CrackerJhak Because you're a fag
1,@RivenbarkYahoo @hale_razor jim Hogg county a dirt poor democrat leaning county.. Hebronville is it's seat. Been there it's a near ghetto
1,"RT @Hi__________Bye: ""@UglyAssAyeKay: Ugh I fuckin hate when this bitch don't answer my calls ewwwwwww @Hi__________Bye"" ugh I hate her ass&#8230;"
1,"""@ShowArrive: Side hoes are for insecure niggas that can't handle a real one."""
1,This nig johnel keep falling asleep.... That's usually me lol
1,Just got rich. Took a broke nigga bitch
1,God you're a faggot if you dont think superman is the best superhero
1,@mcclearyb0y other than those the university and the white black and red ones .. The rest trash anyway. They just making shit up now
1,"She don't get emojis until after I bag
0,"RT @Tyler_Weddle_23: &#8220;@Sexualgif: ""I hate that hoe already"" &#128514;&#128128; http://t.co/JzBcCsn75h&#8221; &#128514;&#128514;&#128514; this shit cracks me up!"
2,@Ants_SNEweather Well you got to see pom-pom Pete
1,@nick_scott25 come watch Godzilla then faggot
2,"My doctors office is retarded
1,@b_shiznitt fuck you bitch
1,"Libertarians can be such pussies thought you believed in self defense
1,RT @HaloTGMG: @1stName_Bravo we all know this nigga a bitch.... niggas got nerve on twitter.
1,@karazopfi Then send them bitches through express mail overnight delivery
1,RT @Lydsortiz: Knew a bad bitch but she was kinda slow
1,@Ican_onlyb_Nika them bitches be smackin
1,RT @TinyTino842: @triple6em96 I call all women bitches get over it
2,RT @QtipTheAbstract: Derek Jeter ... A class act... A great Yankee... A 1st ballot Hall of Fame inductee to be
1,RT @BenevolentDjinn: I hate seeing women carrying on about how they could fuck somebody's man. Ok??? Trashy ass bitch.
1,"RT @CBurrAndJamal: Mom: ""What happened to ___ *insert old friend name*? You used to be close."" Me: ""Fuck that bitch."""
1,"""@wiganzlad: ""@MarkyCrumb: ""@gmail_shorts: I'm on my way http://t.co/MqcZuXlbtT"" love a #chav""hot"" sexy scally fucker."
1,Woke up cold thenna bitch n stomach on Flat fr &#128514;&#128514;&#128514; http://t.co/71IVR8ISlK
1,Yeah I have acne but I still pull hotter bitches than you (-:
1,Some hoes that tweet just make me mad lol
1,@SoutheastQueen ignore sorry I called you a bitch uncalled for
1,If anxiety was a person I'd kill that bitch so fuckin fast.
1,Ugh I'm such a little bitch &#128514;
1,My niggah watch me be awake till 5
0,@pombuenaa I'm surprised you could read it with slits for eyes
1,@justezzzee bitch where u be fuck nigga
0,"&#8220;@BixxhMakeMeRich: If u ask me
1,Me and my nigguh stay doin it
1,Bryant must think he's so cute going out w his stupid ass friends and leaving me here but watch when he gets back &#128074;&#128165;&#128074;&#128162;&#128074;&#10024; lil bitch
2,Twitter is trash
1,@Alan_Casillas bitches or wat
1,Celebrities teeth really be white as shit. I mean don't get me wrong my shit aint yellow by far but I need whatever toothpaste they be using
1,I guess none of deez rappin ass niggas wanna throw dem bitches wit da big homie @gucci1017
1,Hahahaa so people can't parent differently...? Twitter is fuckin trash ahahahha http://t.co/b6koSBMzBz
2,"Do birds have dongs? How do they mate? Help me
1,I hate a ol fat disgusting Walmart working ass bitch.....
1,"Going comfortable then a hoe today
1,"What a pussy so you can sub-tweet about me
1,"I tell the truuuOoooth... That bitch is ugly
1,I love fat bitches
1,@Eric_Mariners @JC_1221 point that sasquatch bitch out
1,&#8220;@dolodwills: Imma pull up on you eat on that pussy and dip&#8221;
1,LmaooooRT @BakeGriffin Remember when y'all bitches were Lotus Flower Bombs around this time last year
1,Iont got no type bad bitches is the only thing that I like
1,"@Insanity_Lady I argue that Cersei is neither evil nor a bitch. She's greedy
1,"@MIKEB_IN_THE_D you don't want to battle
1,"RT @BasedPaco: LIKE A FLAT TIRE HE NEED A FIX &#8220;@LiveAndUncut: Run up on em
1,"RT @Pinche_Adina: ""@StayWavyBruh: These hoes getting pregnant just to put some shit like ShaqualidaeMommy
1,I wish a nigguh would try this clown shit in w.o.h.s http://t.co/uCSKIwfg10
2,RT @musedbymusic: Thanks to @TonyJRodriguez I have learned way more than I ever wanted to know about birds...
1,RT @OhSnapsItsShaq: I feel like no matter how much of a hoe she is if the right nigga put her in her place she gone change .
1,@discordianslip If you say one disparaging word about the Charlie Brown xmas special I will slash the tires on your car.
1,RT @510988: Ugliest bitches I've ever seen &#128514; https://t.co/JLeYDCegf0
1,' Looked at my EX profile and she struggling with that weak ass niggah &#1041204; God Is Good &#1041240;&#1041243;
1,RT @Lamont21225_: &#128514;&#128514;&#128514; this bitch playing volleyball in Timberland's &#128553;&#128514;Edmondson Kids &#128517;&#128514; http://t.co/M4jtNGEJTH
1,RT @NoBeeetch: @TommyReaINigga bitch don't nobody care
1,"&#8220;@waymoflydenu Them Jew Lawyers and Doctors say ""Nigga"" ran? Lol&#8221;nope they say shit like queer though"
1,@cody_laws @ me bitch. When and where?
1,RT @d1_imaginary23: Boys get thirsty and grimey for a girl no pussy getting ass niggas
1,@PRoseish I know you are a pussy ass coward that is weaker and smaller like GZ
1,"RT @Jamilaahhh: These hoes be twerkin for Birkin
1,RT @MacMiller: Liam Gallagher came to see me perform tonight. He said I was a mental cunt. That's fucking amazing.
1,If you hoes stop shaving I'm running around spraying nair on all of y'all.
1,"RT @MsRock4Ever: bitch mcconnell has been a 30-year parasite and we can not afford him any longer. @VoteBlue
1,Haha I'll shoot you and that bitch I guess my gun is bi
0,Niggas be in they feelings when they find out their hoe fuckin another nigga #StopSavinTheseHoes
2,Finally done wif mock regents &#128524;
1,@YungOBG hoe meter went off!
2,@KodyMark1 go Yankees
2,Should I be worried that a lady behind my building is talking to a crow?
1,@dalmesquita13 you to bitch!
1,@ijrojo @cameron_ast @lanahudsonnn r u still talking smh bitch idgaf what u is stfu talking to u just going around circles
1,Technically all the niggas that touched her raped her an when she see she trendin on this bitch she callin the cops lmao
1,"Not going to put up a red equals sign on my Facebook because I'm not a faggot
2,RT @AdamSchein: Great job by the Yankees giving Brian Cashman a new contract. The haters are just wrong. CC: @ChrisCarlinSNY
1,These hoes ain't loyal and niggas ain't either
1,@aaliyahhhm I knowww righttt. I don't even know how to use this shit. How I update my status on this hoe?
1,I'm beating bitch jay jay ass when I see this nigga . I really ova here dead tho &#128557;&#128514;&#128128;&#128514;&#128079;
1,What you gonna do if she cheat ? Cry ? Fight for her ? No kick that bitch out and go straight to tootsies
1,When her pussy doesn't taste like pineapples http://t.co/tWpg0XXwbB
1,Will you sell that pussy for me ?
1,Life would be so much doper if you could order pussy like you do pizza
1,RT @geechiegal843: I act like ion ee kno dat bitch &#128129;&#128526;
1,"RT @TrueNovacane: When you think you sliden
1,You a hoe if you take a taxi to the club
2,"RT @varepall: Charlie Rangel on GOP: They 'believe slavery isn't over' http://t.co/I8nolg9m6O
1,"RT @Brownskinn_19: Can't trust none of these bitches
1,Just because you have a issue and your attorney is out of town doesn't mean you can be a bitch to me. Next time don't get in trouble
2,@AmeezysAngels96 I'm the trash
1,"RT @StunningStina: Come 2 Henderson
2,Floppy bird chalmers over here taking after his hero LeBron
0,@Buckm00se @letsargueboxing sand nigger ran over some Kidd
1,@jonnnycashh #pussy
2,Or get swept in MoTown LOL #Yankees #Tigers #MLB
1,I'm like Rashad and I did her like when he found out the ghetto truth about New-New
1,"RT @Cluelessnigga: Fat hoes always wanna beef with somebody
2,@vernon1488 this is my female grand champion Jesse. She heard a bird outside. http://t.co/1OINieeJ9c
1,Can't even sleep in the fucking car because this mother fucker drives like a retard and pumps the breaks too hard
1,Daiya Nagore gets her pussy fucked and sucks cock for&#160;pleasure. http://t.co/7a44FXx8Oy
1,"300 bitch we hot
1,@kieffer_jason @sbsylvester then bring your bitch ass to town east bitch
1,The word bitch don't apply to all women but all women got a little bitch in em
2,@JonnieSantana He's definitely trash. But if Bill Cohwer or Stanford 's head coach want the job I'd hire them. With a new gm of course
1,@King_Albert21 @Ceto_13 ha ha look what this fag said lol
1,RT @willyroast2: Ratchet hoes wear flip flops that curl up and turned black like souls of slaves walked in them
1,"""@GTM_Al: Ya side bitch gotta know it's rules to this shit..anybody ask you my cousin from jersey thinkin bout moving"" lmmfao &#128514;&#128514;&#128514;&#128514;"
1,"I got my own rhythm and stroke patterns when I'm bout to nut
1,&#8220;@Dat_Bitch_Jay: Omarion ol girl w/ this negative ass vibe ! I hate mamas like her &#128530; hoe need to be &#128165;&#128074;&#128165;&#8221;
1,too many grown man out here worryin' about the friendzone....yall got priorities fucked my nig
1,The hoes be rated E !
1,lol RT @_mykall: when you @ bae game &amp; an unknown hoe screaming his name loud asfck &#128530;&#128514; http://t.co/MrTqx99g5l
1,lol stupid ass bitch I don't fuck w/ you
1,"bitch with all niggas
1,RT @JsOnMyTweet: &#8220;@muurdasteven: &#8220;@buttsigns: this bitch is garbage at gta.... https://t.co/WpiA0bVGjU&#8221;LMFAOOOOO&#8221;&lt; &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;
1,"I still can't get over some of these retards going ape shit over this iphone 5
1,"Watch ima hit that hoe later on this summer
1,I'm so excited to hang out with my bitches @CheralynVB @LaurieMcKinley
1,Mother b is such a bitch&#128545;&#128548;
1,@GociveiX you egg spam bitch
1,On ya pussy rap sheet it's a whole lot of bros !
1,@littlelinnda @NasshRodriguez @linndaroose linda you just @ yourself rn you retard^^
2,Get two birds stoned at one time.
1,one big lecture hall full of bitches in sequins limited too tank tops
1,@Coley_Cee @Campaign_Papi @They_CallMeShay lmaooo coley just whammmmed him add this to it swervee bitch
1,Ever pop a bag of chips and that bitch bust open on the end facing the fuckin floor
1,Big G-Day s/o to @MauricePrice17 #FreeBoosie nicca lol!!!!!
1,"My ex wanna work it out
1,RT @NoHoesNextDoor: Mimi so proud to be a hoe
1,"Iv decided to grow my hair
0,@denytheprophecy thanks for ignoring my texts fag
1,Being a sober soul just wasnt interesting.. bitch im living #5spmg #GGL http://t.co/W58Q6Hr20j
1,RT @coolgirl71899: bitch act like she never seen a face mask #bitchplease http://t.co/uQQ0K8H89l
2,"RT @KMOquality: Scholen waar directie leerkrachten pest
1,RT @souljaboy: K Michelle pussy smell like shit
1,&#8220;@Officialzyon777: When the pussy stank http://t.co/D6iRWMInqo&#8221;
1,Lol I told Kenzie's bf I was going to stop cussing and he lol'd in my face like bitch u don't even know me
1,&#8220;@JustKarahn: &#8220;@what_iDO: Sit in there and shit dnt sing hoe @JustKarahn&#8221;. no&#8221;yess
1,@KimW16 and the plastic surgery of a tranny.
1,"@DaveTheGayBaby No problem
2,"Sent ideas in to VOEM 
0,"@JuanYeeze damn took this dumb spic nearly 2 days to respond
2,@CapitolEVAN That's where I saw the leprechaun. He told me to burn things.
2,"RT @AIIAmericanGirI: &#127482;&#127480;
2,"This is a sexy tweet. RT @Yankees: With a 6-0 lead
1,@AntiHeroKo bitch FOH
1,Happy birthday nig @Khyzzer1 ! Miss your black ass &#128514;&#128526; #TU
1,Time for bed &#127769;&#9729;&#65039;&#127776;&#9996;&#65039;peace bitches!
1,RT @YolieTheJew: You know all these bitches who posted pics for Zeeti are in the shower like Jim Carey in Ace Ventura after he found out Ei&#8230;
1,The majority of you hoes think your shit don't stink.
1,"RT @33mLENY: bae: lemme see your phone if you dont have hella hoes 
1,RT @Alejvndrv: &#8220;@1ortiz1: Id rather be your niggah&#8221;
2,Ya'll take note. There ain't never tornadoes where colored folk live
1,Real niggas speaking bitch u better listen....
2,RT @lordemusic: i am so pleased and proud to have been announced the sole curator of the soundtrack for MOCKINGJAY - PART 1
2,@SunyHD abouta get him some crayons and animal crackers after 8:30pm &#128514;&#128514;
1,' Fuccccck that was ma niggah from Cali swag &#1041222;&#1041216; R.I.P Jayare .
1,I donated both of my (very expensive) prom dresses to teens who couldn't afford to buy one. Don't be a selfish bitch.
0,@garrett_winker wow u hoe is the term for women
2,"""@oldpicsarchive: H.G.Wells and Charlie Chaplin http://t.co/sTiDDHK3WT"" #History #Photography"
1,&#8220;@PutYa_Han_OnIt: &#8220;@Tweets_NOchill: Small titty bitches pierced nipples look like staples.&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#8221;lmao
1,"Just said cunt in front of this old lady
1,RT @YouNeed_Jasmine: I hate when ppl say hoes aren't loyal. They supposed to be? &#128514;
1,@TheEllenShow stfu trash
1,"Lmfaooo nigga RT @SenorSteez: Nigga
1,@corrinybug YASSS bitch YASSS! I wonder if penny passed &#128514;
1,RT @MenstruaI: rt if ur a sassy ass bitch
1,@nessauzc lmao if the shoes fit? &#128094; lace them bitches up. I'm talking in general &#128514;
1,Bitch i wouldn't eat yah pussy wit another nigga tongue
0,@RylannWilliams whooooo? Chelsey? Fuck her lol. She juss a bitch
1,@YvngHerbo @PRAYINFORGEMS sup fat bitch
1,"RT @ohhshedopee: I won't love you
1,@ActuarialReport We've tried. Each time we go he just sits there in silence and I cry like a bitch and sweat.
0,@Jaytwofly @G_MUCKA good leave you stupid faggot
1,Bout to dub dis bitch
1,young buck wanna eat!!.. dat nigguh like I aint fuckin dis up again
1,Swing on her RT @CallHerEbby: I really don't like this woman. Old hag ass bitch.
1,&#8220;@LopezWhs: Niggas talk more then bitches these days&#8221;
1,@Zach_Dorsey thirsty hoe
1,#agreed &#58399;&#58399; RT @oliviaMrose: There are a few badd ones but idk..mixxed bitches is really where its at tho
1,"""Twitter is twitter"" bitch twitter is life"
1,@LiamGeraldShone @AranNicolWHUFC @DSaend ur a fucking half breed dog. Stop acting.
1,watch out for these foul hoes and flagrant niggas!
1,"RT @SpacePlankton: If one more FB idiot bitches about the weather
1,"@DizzyBala @JamesWinfield hey now
1,the things I do for this bitch smh
1,@SchoolBoyG_ why you gotta phone in your avi texting but you got negative bitches?
1,RT @Shoota1017: I wish sombody get this hoe away from me
1,RT @__HerEyezLow: U gotta be a pathetic bitch to ride by another females house looking for a nigga that ain't yours smh
2,"@M_RagingBabe I'm not trying to be critical but Jr. literally looks like he just ate a pot brownie
1,RT @ChiefKeef: Shannon said U hoes cant be wit The GLO!
1,&#8220;@954Nole: This bitch is looking dumber and dumber by the minute.... &gt;&gt;&gt;&gt;&gt;&gt;&gt; @MattHomeTeam&#8221;
1,#ThingsNotToDoOnAFirstDate give her all da dick U gotta half stroke da pussy bc if u dump dick on dat bitch she gon become extremely anoyin
1,All the hoes know who I rock wit &#128175;
2,"Have you ever popped champagne on a plane
1,RT @CallMeRenee_: &#8220;@1inkkofrosess: @CallMeRenee_ wussup bitch&#8221;nun finna take it in
1,If thats what yall hoes want then fuck it.
1,This bitch always got shit to say about what other people like
1,"I thought it was bros over hoes 
1,Not true RT @_Kimchanel_: Every man has hoes #bye
1,@bitchdicknigga yeah cum itch my slit baby cakes
1,You think I'd learn by now that once red flag bullshit appears to gtfo. But nooooo I have to have faggot ass faith in people.
1,That nig Darion couldn't help but act like the camera was on him... He didn't keep any composure eattin those crawfish hahaha
2,"lmaoooo RT @ComedyTruth: Girls
1,About to go watch dis bitch birth the devil #kinky @APTheCreated
1,@CountryRedBelle I thought you'd get the hint that we know you're a fake cunt and delete your fake account.
1,"""@BRO_HEN314: #Eaglesnation and every #Eagles need to see that pic I just posted because that bitch just said the most racist shit"""
2,RT @DIYcookery: Godiva Chocolate Dipped Oreos &#128523; http://t.co/OSYPnadYtO
1,"RT @BloopersinLife: Ugh
1,@YunGMiGo @BigMoneyNiquee &#128530; nicca fucc yu
1,Nino Brown? Oh das me RT @erikacarissa Nino Brown on yall hoes.
1,Free that hoe &#128175;
1,Wtf am I watching bgc I hat watching these ugly ass ghetto hoes put there family name to shame
1,"RT @QuilaTheDiva: After the age of 21 its about credit scores
1,RT @taysymonee: Some of you hoes got so much to say with so little&#128134;
2,@McKinseey the grass is greener on the other side of the fence of course it's also a soggy septic field
1,I guess bitches got it twisted and think I'm weak or something.. Do I look weak? Do I look scary? Do I look like somebody you finna pick w|?
1,RT @iAintAsianTho: you see her nudes? she must have beat her own pussy up RT @DonDippa: Salute http://t.co/gxmym20q9L
1,"RT @yungtfti: If a bitch says ""eeeeeee"" she a hoe"
1,That old lassie in greggs is a total bitch man
1,RT @RipTre96: I ain't entertaining nomore dumb bitches
1,y'all remember that tall ass dyke named Jay??? Lmfaooo
1,"All that x rays
2,RT @DRUDGE_REPORT: Shy bladder group protests Rob Lowe DIRECTV ad... http://t.co/d5YxglIoKL
1,got your hoe on the scroll
2,"There is no such rule as ""tie goes to the runner"". Out or safe. #Yankees #JohnSterling"
1,RT @FoolishSmoker: The nerve of these bitches in Champaign
1,@FuckingCashBro you&#8217;re a little bitch x2
1,@On_Point_Prg @Fempop @WendyDavisTexas Did you take a picture of your pussy I hope you super sized it because it's huge grand canyon size
1,stroking otha niggas hoe is my hobby
1,skinny young nigga n im finer than my bitch
2,"bound
1,RT @ISLANDBOI_RAMBO: @1stBlocJeremiah that hoe starleasha i heard she give uh nigga good ass education Lmao
2,"@mafenske I didn't mock anything! Was asked I believed in Noah's arc and said no
1,I'm a dope ass nigga n these bitches OD
1,@RooDee_Poo Aye bitch.
0,RT @AssholeOfDaYear: Rudy Gay a faggot for not changing his last name once he got money.
1,They call me chief weak bitch
1,Wait. What? RT @KingHorseDick: Y&#8217;all ever put ur finger in the lil hole in the back of the pussy? just me? Cool.
1,"Just passed my ex's neighborhood and came across the thought that
1,You know you married a hoe ass bitch when she let the nigga come over and let the nigga take ya porn DVDs.
2,I uploaded a @YouTube video http://t.co/8rLE3JNr GOProud Makes Money Out of Twinkie Crisis in Free Market Spirit
2,@TheMayorMatt the early bearded man gets the clam ? #herkfacts
1,@CSNChicago Punk ass bitch. #BullsTalk
0,"@JPantsdotcom @Todd__Kincannon @the__realtony I'm partial
1,Give me head and kiss to nigga you a eww bitch
2,u ho@RealWizKhalifa u hot i really like the way u keep te flow natural
1,"RT @CauseWereGuys: Sex on 1st date dont mean you a hoe
1,@AmirEldouh @jwheels3 Ali is a hoe for that
2,Its suppose to be yellow but we dont do yellow &#127821;&#128520;&#128127;&#128127;&#128520;&#128127;&#128127;&#128127; http://t.co/y1hLiBjQmn
0,@white_thunduh my bitch dont want your ugly ass gtfo ol peyton manning lookin ass
1,"RT @dallywaggz12: I may be a bitch
1,RT @BIGHOMIEMARKIE: Dese bitches ain't shit I get em high and feed em dick
1,"Col. Sanders
1,@patarnold95 that hoe over there
2,@eanahS__ nips
0,"@joh2guy I LOVE RACISM! ""Blame whitey"" for EVERYTHING!
1,"Hahahhahaa RT @PrinceBama: Your boyfriend trash ma
2,@Cay_JEN I didn't think you knew of a bird that couldn't be tamed. #cajuncharm
1,That's how I know the pussy is ready for me &#8220;@WhoIsAshanti: @VroomDET @TieMyDuragBoo white people gay.&#8221;
1,@lexipost30 because she a typical ghetto girll.
1,Steve Calvin Annis cunt http://t.co/8S0cIl5z
2,I got a uncle through marriage dude got hips like big momma I swear all the lil kids mock his walk and he don't even know it
1,"When people tailgate
1,"RT @ClicquotSuave: 20 bitches in the lobby
2,"""@TEE_JONEZ: @16stanleys @KingCuh tuku ho idk blah blah blah"" &#128514;&#128514;&#128514;"
2,RT @radiotour_en: Duchess of Cambridge to present the first yellow jersey http://t.co/8VVNU9DrFM #TDF
1,RT @TheLittleFella_: @OLE_VertyBstard @savage_life091 bitch should've got out of her yard
1,&#8220;@_xCianna: I don't like Popeye's spicy chicken &#128545;&#8221; them bitches be on 10 boa you trippen
1,He lucky he got a bitch that knows how to cook &amp;&amp; clean &amp; wash everything
1,@cass_uhhh_deee do it pussy
1,RT @derekt529: See RT @Adolfhibsta: Your pussy &amp; personality gotta be trash if a nigga stopped talking to you after sex
1,"@_fckwatchuthink @Huntermoore or you know
1,I'm just matching grams wit my fam bitch
1,One thing u can't get me to do is trust a bitch
1,Lmfao RT @GahDamnAnimal: Fat hoes in tight clothes be lookin like a half opened can of biscuits
2,.@nathirhussein Al Qaeda's market share is dropping faster than Viacom &amp; Enron in the Jihadi stock market
1,henny cups on all that ice bitch i'm froze up
1,I've never felt this comfortable around a crazy in my life. Ole cool crazy ass bitch. This my nigga right here.
1,Thats not ya bitch if she dont love giving you head
1,@JerGucci my luck the bitch gonna drug me an I won't even kno what happened lmao
1,Your bitch is a fake sack of potatoes
1,RT @hawaiinshirts: &#8220;@sufaj32: @hawaiinshirts you're a pussy.&#8221; You have more cargo shorts in your Avi than fucks I give
1,&#8220;@JennerAcosta: Sleep over with guys doesn't mean we gonna fuck. TRUST ME&#8221; you're a bitch for denying them pussy
1,This nigga think he gone play me shoot dice let yo hoe fade me
1,"#ChristianBale should be KISSING #Moses ass for his fight with God
1,All of my bitches know they temporary
1,And now lookin ass niggas and lookin ass bitches will be the terms of 2014. Will be overused &amp; abused in every fucking way
1,I hate when niggas come up to me and tell me they got this bitch off twitter or got her and it be a bitch I fuc wit lol smh
2,#NowPlaying : Great White - Once Bitten Twice Shy on #1069TheArrow - http://t.co/R5wuXA9jB6
2,"@Jpizzle651 I didn't really have one
1,Sometimes females are just fucking retarded bro. I swear I just want to kick y'all in the ovaries.
1,"RT @AloneInMyOwnWar: Bitches always uploading pics of a famous couple doing simple shit
2,"RT @LVL_KY_Events: Nov 22
2,RT @_RiveraJustin: It's unattractive when girls act ghetto
2,I can hear my mom playing flappy bird in the living room &#128514;&#128514;
1,"This bitches need to get it right 
2,I hate that I wake up early the morning after I drink. But the fact that there was a cold yellow gatorade in the fridge gets me so happy
1,RT @braidedcocks: @veryproudofya @poppunksucks well now I'm crying like a little bitch
1,"@Bitterchick 
1,"Naomi Campbell
1,&#8220;@__LilBoodyJudy: I'm tryna get some snow day dick &#128514;&#128514;&#128514;&#128514;&#8221;gon make a nicca have a wreck out there Tryn pull up on ya &#128514;&#128514;
2,RT @GabrielaAngela4: @JacklynAnnn I'm not even ghetto!!!!
1,I'm just not going to be a bitch to you because we don't speak for reasons. It was a decision and it's done and over with why start shit?
1,RT @Dasianah_: The most ghetto bitches be pregnant a/f smh poor kids! &#128531;
2,"RT @zachthorpe78: ""the trash generation"""
1,&#9996;&#65039; out bitch I'm winning &#128526; http://t.co/k3l15zoBGz
1,dats why u can't pass up on bitches cuz dey ah make it seems like u sweating dem....Man U knw dat man could've fuck u
2,They got the redskins faking injuries
2,"5am: Whizzing crackers! My cats got into the @Ritzcrackers &amp; are now playing 'hockey' with them. Lol.
1,RT @GVLDENBEAUTY_: these hoes woozy
1,&#8220;@RspectMy_Pretty: If a bitch comes for me I hope she bout all that slick shit she yapping about &#128064;&#8221; Thuggin
2,RT @BiIIMurray: My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...
1,Being a hoe ain't cute #ijs
1,"Fuck what you think. I think them bitches produced the FUCK outta some shit. 
1,"RT @BJayBlast: I love my family
1,You know how these lil bitches &#128530;runn they mouth up in the streets &#128078;&#128080;
1,Niggas a buy a 700$ outfit to impress a 10$ bitch
1,@klvyupthatsm3 @Huntermoore ew you look like a cheap tranny hooker
0,"Somebody please choke that fucking retard that keeps yelling ""mashed potatoes"". What a tool! #PGAChampionship"
1,"Remember when I told yall bout my coworker not lookin out a couple weeks back?.. Karma's a hoe
1,Annie.. You crazy hoe &#128514;&#128514;&#128514;
2,Met a woman who was trying to feed a crow a Brazil nut
1,"RT @BandresDiana: When that message say ""delivered"" but you see him posting sc story's with all his hoes&#128530;&#128076; http://t.co/xVGTWOOasp"
1,"@Dswizzle3 bitch your unknown u dont have a mixtape and you damn sure cant rap
1,@iiTweet_YuLurk &#128514;&#128514;&#128128;&#128128;&#128128;&#128128;bitch you outta line
1,"@kayliefarmer hey
1,@JunDishes block or mute the cunt
2,RT @Yankees: Show your support during #FleetWeekNYC with #troopthanks. You could be on the @BofA_Community billboard in Times Sq! http://t.&#8230;
1,RT @Thornton25: Bruh you're not a friend.. You fuck with me when you and ya bitch into it &#128514;&#128514;&#128514;
1,@DefineMEee lol tell dat white bitch I said hey
1,Political ass bitches
1,A bitch who can't keep a man RT @SoloDahSystem: Which one of you air headed bitches made this? http://t.co/aEMkmikoyf
1,RT @KingHorseDick: Jody was really a pussy tho. He let some lil niggas jump him and take his bike. Old head sonned him in front of his mama&#8230;
0,Kick dem fucc niccas out da spot
2,RT @FoodPornsx: Oreo Drumstick! http://t.co/AcN8J59r6b
